split,rxn_idx,step_idx_forward,th_status,th_event_types,th_error,mech_smi_min,mech_smi_min_th,target_smiles_for_validation
test,10052,0,added_mix,planar_to_tetrahedral,,"CC(C)(C)OC(=O)O[C:1](OC(C)(C)C)=[O:2].COC(=O)C1=CC=C2C[NH:3]CC2=C1|(3, 1);((1, 2), 2)","CC(C)(C)OC(=O)O[C:1](OC(C)(C)C)=[O:2].COC(=O)C1=CC=C2C[NH:3]CC2=C1|(3, 1);((1, 2), 2)|TH(1,'mix',())",COC(=O)C1=CC=C2C[NH+]([C:1](OC(C)(C)C)([O-:2])[O:3]C(=O)OC(C)(C)C)CC2=C1
test,10092,2,added_mix,planar_to_tetrahedral,,"CC(C)(O)C[C:1](OC(=NC1CCCCC1)NC1CCCCC1)=[O:2].FC(F)(F)C1=CSC(C2=CC(OC3=CC=C(NC4=C5C(=NC=N4)C=CN5CC[NH2:3])C=C3Cl)=CC=C2)=N1|(3, 1);((1, 2), 2)","CC(C)(O)C[C:1](OC(=NC1CCCCC1)NC1CCCCC1)=[O:2].FC(F)(F)C1=CSC(C2=CC(OC3=CC=C(NC4=C5C(=NC=N4)C=CN5CC[NH2:3])C=C3Cl)=CC=C2)=N1|(3, 1);((1, 2), 2)|TH(1,'mix',())",CC(C)(O)CC([O-])(OC(NC1CCCCC1)=[N:1]C1CCCCC1)[NH+:2](CCN1C=CC2=NC=NC(NC3=CC=C(OC4=CC=CC(C5=NC(C(F)(F)F)=CS5)=C4)C(Cl)=C3)=C21)[H:3]
test,10111,2,added_mix,planar_to_tetrahedral,,"COC1=CC(OCC2CC(O)C[NH:1]2)=C2C(=C1)N=CN=C2NC1=CC=C(F)C(Cl)=C1.OC[C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3]|(1, 2);((2, 3), 3)","COC1=CC(OCC2CC(O)C[NH:1]2)=C2C(=C1)N=CN=C2NC1=CC=C(F)C(Cl)=C1.OC[C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3]|(1, 2);((2, 3), 3)|TH(2,'mix',())",COC1=CC2=C(C(OCC3CC(O)C[N+:1]3(C([O-])(CO)OC(NC3CCCCC3)=[N:2]C3CCCCC3)[H:3])=C1)C(NC1=CC=C(F)C(Cl)=C1)=NC=N2
test,10161,2,added_mix,planar_to_tetrahedral,,"COCCN(C)C1=CC=C([NH2:1])C=N1.FC(F)(F)C1=NN(C2=CC=CC=C2)C=C1[C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3]|(1, 2);((2, 3), 3)","COCCN(C)C1=CC=C([NH2:1])C=N1.FC(F)(F)C1=NN(C2=CC=CC=C2)C=C1[C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3]|(1, 2);((2, 3), 3)|TH(2,'mix',())",COCCN(C)C1=CC=C([NH+:1](C([O-])(OC(NC2CCCCC2)=[N:2]C2CCCCC2)C2=CN(C3=CC=CC=C3)N=C2C(F)(F)F)[H:3])C=N1
test,10173,3,no_matching_mode,planar_to_tetrahedral,,"O=C(OCC1=CC=CC=C1)N1CCN(C(SC[C:1](C2=CC=CC=C2F)=[OH+:2])=[NH:3])CC1|(3, 1);((1, 2), 2)","O=C(OCC1=CC=CC=C1)N1CCN(C(SC[C:1](C2=CC=CC=C2F)=[OH+:2])=[NH:3])CC1|(3, 1);((1, 2), 2)",O=C(OCC1=CC=CC=C1)N1CCN(C2=[N+:1]([H:2])C(O)(C3=CC=CC=C3F)CS2)CC1.[Br-:3]
test,10179,2,no_matching_mode,planar_to_tetrahedral,,"C1=CC(C[C:1](OC(=NC2CCCCC2)NC2CCCCC2)=[O:2])=CC=N1.NC1=NS(=O)(=O)NC2=CC=CC(OCC3CCCC[NH2+:3]3)=C21|(3, 1);((1, 2), 2)","C1=CC(C[C:1](OC(=NC2CCCCC2)NC2CCCCC2)=[O:2])=CC=N1.NC1=NS(=O)(=O)NC2=CC=CC(OCC3CCCC[NH2+:3]3)=C21|(3, 1);((1, 2), 2)",C1=CC(C[C:1](=[O:2])[O:3]C(NC2CCCCC2)=[N:4]C2CCCCC2)=CC=N1.NC1=NS(=O)(=O)NC2=CC=CC(OCC3CCCC[NH+:5]3[H:6])=C21
test,10176,0,added_mix,planar_to_tetrahedral,,"CC(C)(C)OC(=O)O[C:1](OC(C)(C)C)=[O:2].CCOC1=CC=C2C=C[NH:3]C2=C1|(3, 1);((1, 2), 2)","CC(C)(C)OC(=O)O[C:1](OC(C)(C)C)=[O:2].CCOC1=CC=C2C=C[NH:3]C2=C1|(3, 1);((1, 2), 2)|TH(1,'mix',())",CCOC1=CC=C2C=C[NH+]([C:1](OC(C)(C)C)([O-:2])[O:3]C(=O)OC(C)(C)C)C2=C1
test,10217,2,added_mix,planar_to_tetrahedral,,"CC1=C([C:1](OC(=NC2CCCCC2)NC2CCCCC2)=[O:2])SC=C1.O=C(NCC(=O)N1CC[NH:3]CC1)C1=CC=C(OCC2=CC=CC=C2)C=C1|(3, 1);((1, 2), 2)","CC1=C([C:1](OC(=NC2CCCCC2)NC2CCCCC2)=[O:2])SC=C1.O=C(NCC(=O)N1CC[NH:3]CC1)C1=CC=C(OCC2=CC=CC=C2)C=C1|(3, 1);((1, 2), 2)|TH(1,'mix',())",CC1=C(C([O-])(OC(NC2CCCCC2)=[N:1]C2CCCCC2)[N+:2]2([H:3])CCN(C(=O)CNC(=O)C3=CC=C(OCC4=CC=CC=C4)C=C3)CC2)SC=C1
test,10220,2,added_mix,planar_to_tetrahedral,,"CC(C)(CO)[NH2:1].COC1=CC=C(N2N=C([C:2](OC(=NC3CCCCC3)NC3CCCCC3)=[O:3])C=C2C2=CC=CC=N2)C=N1|(1, 2);((2, 3), 3)","CC(C)(CO)[NH2:1].COC1=CC=C(N2N=C([C:2](OC(=NC3CCCCC3)NC3CCCCC3)=[O:3])C=C2C2=CC=CC=N2)C=N1|(1, 2);((2, 3), 3)|TH(2,'mix',())",COC1=CC=C(N2N=C(C([O-])(OC(NC3CCCCC3)=[N:1]C3CCCCC3)[NH+:2](C(C)(C)CO)[H:3])C=C2C2=CC=CC=N2)C=N1
test,10267,2,added_mix,planar_to_tetrahedral,,"COC1=C(C)C(C2=CC=C(C3=C([C:1](OC(=NC4CCCCC4)NC4CCCCC4)=[O:2])C=NN3C3CCOC3)C(F)=C2)=C(C)C=N1.[NH3:3]|(3, 1);((1, 2), 2)","COC1=C(C)C(C2=CC=C(C3=C([C:1](OC(=NC4CCCCC4)NC4CCCCC4)=[O:2])C=NN3C3CCOC3)C(F)=C2)=C(C)C=N1.[NH3:3]|(3, 1);((1, 2), 2)|TH(1,'mix',())",COC1=C(C)C(C2=CC=C(C3=C(C([O-])(OC(NC4CCCCC4)=[N:1]C4CCCCC4)[NH2+:2][H:3])C=NN3C3CCOC3)C(F)=C2)=C(C)C=N1
test,10243,1,added_mix,planar_to_tetrahedral,,"CC(C)(C)[C:1](Cl)=[O:2].CC(C1=CC=CC=C1)C1([O-:3])C(=O)NC(=O)NC1=O|(3, 1);((1, 2), 2)","CC(C)(C)[C:1](Cl)=[O:2].CC(C1=CC=CC=C1)C1([O-:3])C(=O)NC(=O)NC1=O|(3, 1);((1, 2), 2)|TH(1,'mix',())",CC(C1=CC=CC=C1)C1(O[C:1](C(C)(C)C)([O-:2])[Cl:3])C(=O)NC(=O)NC1=O
test,10296,1,no_matching_mode,planar_to_tetrahedral,,"CC1=C([CH:1]=[O:2])NC2=C1C(=O)N(CCN1CCCCC1)CC2.FC1=CC(C2=CC=CC3=C2[CH:3]=[C:4]([O-:5])N3)=CC=C1|(5, 4);((4, 3), 1);((1, 2), 2)","CC1=C([CH:1]=[O:2])NC2=C1C(=O)N(CCN1CCCCC1)CC2.FC1=CC(C2=CC=CC3=C2[CH:3]=[C:4]([O-:5])N3)=CC=C1|(5, 4);((4, 3), 1);((1, 2), 2)",CC1=C(C(C2C(=O)NC3=C2C(C2=CC=CC(F)=C2)=CC=C3)[O-:1])NC2=C1C(=O)N(CCN1CCCCC1)CC2.[H:2][OH:3]
test,10360,0,added_mix,planar_to_tetrahedral,,"CCO[C:1](C1=CSC(OC2=CC=CC(C(C)(C)C)=C2)=N1)=[O:2].COC1=NC(NCCCN2CCOCC2)=NC(OC)=C1[NH2:3]|(3, 1);((1, 2), 2)","CCO[C:1](C1=CSC(OC2=CC=CC(C(C)(C)C)=C2)=N1)=[O:2].COC1=NC(NCCCN2CCOCC2)=NC(OC)=C1[NH2:3]|(3, 1);((1, 2), 2)|TH(1,'mix',())",CC[O:1][C:2]([NH2+]C1=C(OC)N=C(NCCCN2CCOCC2)N=C1OC)(C1=CSC(OC2=CC=CC(C(C)(C)C)=C2)=N1)[O-:3]
test,1057,0,added_mix,planar_to_tetrahedral,,"CCOC(=O)C(=O)C[C:1](C1=CC=C(C)C=N1)=[O:2].N[NH:3]C1=CC=CN=C1.[H+:4]|(3, 1);((1, 2), 4)","CCOC(=O)C(=O)C[C:1](C1=CC=C(C)C=N1)=[O:2].N[NH:3]C1=CC=CN=C1.[H+:4]|(3, 1);((1, 2), 4)|TH(1,'mix',())",CCOC(=O)C(=O)CC(C1=CC=C(C)C=N1)([N+:1](N)(C1=CC=CN=C1)[H:2])[OH:3]
test,1057,3,added_mix,planar_to_tetrahedral,,"CCOC(=O)[C:1](CC(C1=CC=C(C)C=N1)=[N+](C1=CC=CN=C1)[NH2:2])=[O:3].[H+:4]|(2, 1);((1, 3), 4)","CCOC(=O)[C:1](CC(C1=CC=C(C)C=N1)=[N+](C1=CC=CN=C1)[NH2:2])=[O:3].[H+:4]|(2, 1);((1, 3), 4)|TH(1,'mix',())",CCOC(=O)C1([OH:1])CC(C2=CC=C(C)C=N2)=[N+](C2=CC=CN=C2)[NH+:2]1[H:3]
test,10474,2,added_mix,planar_to_tetrahedral,,"C1=CC=C([C:1](OC(=NC2CCCCC2)NC2CCCCC2)=[O:2])N=C1.CC1(C)CC2=CC(C(=O)O)=CC=C2NC1C1=CC=CC([NH2:3])=C1|(3, 1);((1, 2), 2)","C1=CC=C([C:1](OC(=NC2CCCCC2)NC2CCCCC2)=[O:2])N=C1.CC1(C)CC2=CC(C(=O)O)=CC=C2NC1C1=CC=CC([NH2:3])=C1|(3, 1);((1, 2), 2)|TH(1,'mix',())",CC1(C)CC2=CC(C(=O)O)=CC=C2NC1C1=CC([NH+:1](C([O-])(OC(NC2CCCCC2)=[N:2]C2CCCCC2)C2=CC=CC=N2)[H:3])=CC=C1
test,10480,0,added_mix,planar_to_tetrahedral,,"CCC1=CC(C)=CC(CC)=C1C(=O)C(=O)N(C)[NH2:1].CC[CH:2]=[O:3].[H+:4]|(1, 2);((2, 3), 4)","CCC1=CC(C)=CC(CC)=C1C(=O)C(=O)N(C)[NH2:1].CC[CH:2]=[O:3].[H+:4]|(1, 2);((2, 3), 4)|TH(2,'mix',())",CCC1=CC(C)=CC(CC)=C1C(=O)C(=O)N(C)[NH+:1](C(CC)[OH:2])[H:3]
test,10528,1,no_matching_mode,planar_to_tetrahedral,,"COC1=CC=C(C(=O)[O-:1])C=C1.[C]1=NC=CN1[C:2](N1[C]=[NH+]C=C1)=[O:3]|(1, 2);((2, 3), 3)","COC1=CC=C(C(=O)[O-:1])C=C1.[C]1=NC=CN1[C:2](N1[C]=[NH+]C=C1)=[O:3]|(1, 2);((2, 3), 3)",COC1=CC=C(C(=O)O[C:1](N2[C]=NC=C2)([O-:2])[N:3]2C=C[NH+:4]=[C:5]2)C=C1
test,10528,3,no_matching_mode,planar_to_tetrahedral,,"COC(=O)C1=CC=CC([NH2:1])=C1N.COC1=CC=C([C:2](OC(=O)N2[C]=NC=C2)=[O:3])C=C1|(1, 2);((2, 3), 3)","COC(=O)C1=CC=CC([NH2:1])=C1N.COC1=CC=C([C:2](OC(=O)N2[C]=NC=C2)=[O:3])C=C1|(1, 2);((2, 3), 3)",COC(=O)C1=CC=CC([NH2+][C:1](C2=CC=C(OC)C=C2)([O-:2])[O:3][C:4](=O)[N:5]2C=C[N:6]=[C:7]2)=C1N
test,10528,6,added_mix,planar_to_tetrahedral,,"COC(=O)C1=C([NH2:1])C(N[C:2](C2=CC=C(OC)C=C2)=[O:3])=CC=C1|(1, 2);((2, 3), 3)","COC(=O)C1=C([NH2:1])C(N[C:2](C2=CC=C(OC)C=C2)=[O:3])=CC=C1|(1, 2);((2, 3), 3)|TH(2,'mix',())",COC(=O)C1=C2C(=CC=C1)NC(C1=CC=C(OC)C=C1)([O-:1])[NH+:2]2[H:3]
test,1072,2,added_mix,planar_to_tetrahedral,,"COC1=CC=C([C:1](OC(=NC2CCCCC2)NC2CCCCC2)=[O:2])C=C1C=CC1=CC=C(OC(F)(F)F)C=C1.OCC(CO)[NH2:3]|(3, 1);((1, 2), 2)","COC1=CC=C([C:1](OC(=NC2CCCCC2)NC2CCCCC2)=[O:2])C=C1C=CC1=CC=C(OC(F)(F)F)C=C1.OCC(CO)[NH2:3]|(3, 1);((1, 2), 2)|TH(1,'mix',())",COC1=CC=C(C([O-])(OC(NC2CCCCC2)=[N:1]C2CCCCC2)[NH+:2](C(CO)CO)[H:3])C=C1C=CC1=CC=C(OC(F)(F)F)C=C1
test,10518,1,added_mix,planar_to_tetrahedral,,"CC1(C2([CH:1]=[O:2])CC2)OCCO1.CCCCCC[CH-:3][P+:4](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1|(3, 1);((1, 2), 4)","CC1(C2([CH:1]=[O:2])CC2)OCCO1.CCCCCC[CH-:3][P+:4](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1|(3, 1);((1, 2), 4)|TH(1,'mix',())",CCCCCCC1[CH:1](C2(C3(C)OCCO3)CC2)[O:2][P:3]1(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
test,10519,0,added_mix,planar_to_tetrahedral,,"ClC1=CC([C:1](Cl)=[O:2])=CC=C1.N#CC1=C(F)C=CC=C1OCC1CC[NH:3]CC1|(3, 1);((1, 2), 2)","ClC1=CC([C:1](Cl)=[O:2])=CC=C1.N#CC1=C(F)C=CC=C1OCC1CC[NH:3]CC1|(3, 1);((1, 2), 2)|TH(1,'mix',())",N#CC1=C(F)C=CC=C1OCC1CC[NH+]([C:1](C2=CC=CC(Cl)=C2)([O-:2])[Cl:3])CC1
test,10587,2,added_mix,planar_to_tetrahedral,,"CC1=CC=CC(OC2CC[NH:1]CC2)=C1.O=C(NC[C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3])C1=NNC(C2=CC=CC=C2)=C1|(1, 2);((2, 3), 3)","CC1=CC=CC(OC2CC[NH:1]CC2)=C1.O=C(NC[C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3])C1=NNC(C2=CC=CC=C2)=C1|(1, 2);((2, 3), 3)|TH(2,'mix',())",CC1=CC(OC2CC[N+:1](C([O-])(CNC(=O)C3=NNC(C4=CC=CC=C4)=C3)OC(NC3CCCCC3)=[N:2]C3CCCCC3)([H:3])CC2)=CC=C1
test,10558,0,added_mix,planar_to_tetrahedral,,"CCOC(=O)C1=CC=C([NH2:1])C=C1.FC1=CC=C([CH:2]=[O:3])C=C1Br.[H+:4]|(1, 2);((2, 3), 4)","CCOC(=O)C1=CC=C([NH2:1])C=C1.FC1=CC=C([CH:2]=[O:3])C=C1Br.[H+:4]|(1, 2);((2, 3), 4)|TH(2,'mix',())",CCOC(=O)C1=CC=C([NH+:1](C(C2=CC=C(F)C(Br)=C2)[OH:2])[H:3])C=C1
test,10600,2,added_mix,planar_to_tetrahedral,,"C1=CC=C([C:1](OC(=NC2CCCCC2)NC2CCCCC2)=[O:2])N=C1.NC(=O)CNC1=NC=CC=C1[NH2:3]|(3, 1);((1, 2), 2)","C1=CC=C([C:1](OC(=NC2CCCCC2)NC2CCCCC2)=[O:2])N=C1.NC(=O)CNC1=NC=CC=C1[NH2:3]|(3, 1);((1, 2), 2)|TH(1,'mix',())",NC(=O)CNC1=C([NH+:1](C([O-])(OC(NC2CCCCC2)=[N:2]C2CCCCC2)C2=CC=CC=N2)[H:3])C=CC=N1
test,10642,2,added_mix,planar_to_tetrahedral,,"CC(C)OC(=O)C1=CC(C#N)=C(N2CCC([C:1](OC(=NC3CCCCC3)NC3CCCCC3)=[O:2])CC2)N=C1CN1CCCC1=O.O=S(=O)(CC1=CC=C(F)C=C1F)[NH2:3]|(3, 1);((1, 2), 2)","CC(C)OC(=O)C1=CC(C#N)=C(N2CCC([C:1](OC(=NC3CCCCC3)NC3CCCCC3)=[O:2])CC2)N=C1CN1CCCC1=O.O=S(=O)(CC1=CC=C(F)C=C1F)[NH2:3]|(3, 1);((1, 2), 2)|TH(1,'mix',())",CC(C)OC(=O)C1=CC(C#N)=C(N2CCC(C([O-])(OC(NC3CCCCC3)=[N:1]C3CCCCC3)[NH+:2](S(=O)(=O)CC3=CC=C(F)C=C3F)[H:3])CC2)N=C1CN1CCCC1=O
test,10615,0,added_mix,planar_to_tetrahedral,,"CC(C)O[C:1](Cl)=[O:2].N#CC1=CC=C2C(=C1)C1=C(CC([NH2:3])C1)N2CC1=CC=CC=N1|(3, 1);((1, 2), 2)","CC(C)O[C:1](Cl)=[O:2].N#CC1=CC=C2C(=C1)C1=C(CC([NH2:3])C1)N2CC1=CC=CC=N1|(3, 1);((1, 2), 2)|TH(1,'mix',())",CC(C)O[C:1]([NH2+]C1CC2=C(C1)N(CC1=CC=CC=N1)C1=CC=C(C#N)C=C12)([O-:2])[Cl:3]
test,10674,0,added_mix,planar_to_tetrahedral,,"C[NH:1]CC1=CC=CC=C1.O=C(C1=CNC2=CC=CC=C21)[C:2](Cl)=[O:3]|(1, 2);((2, 3), 3)","C[NH:1]CC1=CC=CC=C1.O=C(C1=CNC2=CC=CC=C21)[C:2](Cl)=[O:3]|(1, 2);((2, 3), 3)|TH(2,'mix',())",C[NH+](CC1=CC=CC=C1)[C:1](C(=O)C1=CNC2=CC=CC=C21)([O-:2])[Cl:3]
test,10690,0,added_mix,planar_to_tetrahedral,,"COC1=CC([CH:1]=[O:2])=CC(OC)=C1OC.ClC1=NC2=C(N=CN2C2CCCC2)C(NCC[NH2:3])=N1.[H+:4]|(3, 1);((1, 2), 4)","COC1=CC([CH:1]=[O:2])=CC(OC)=C1OC.ClC1=NC2=C(N=CN2C2CCCC2)C(NCC[NH2:3])=N1.[H+:4]|(3, 1);((1, 2), 4)|TH(1,'mix',())",COC1=CC(C([NH+:1](CCNC2=NC(Cl)=NC3=C2N=CN3C2CCCC2)[H:2])[OH:3])=CC(OC)=C1OC
test,10696,0,added_mix,planar_to_tetrahedral,,"Cl[C:1](C1=CC=CC=C1)=[O:2].IC1=C[NH:3]N=C1|(3, 1);((1, 2), 2)","Cl[C:1](C1=CC=CC=C1)=[O:2].IC1=C[NH:3]N=C1|(3, 1);((1, 2), 2)|TH(1,'mix',())",IC1=C[NH+]([C:1](C2=CC=CC=C2)([O-:2])[Cl:3])N=C1
test,10717,0,added_mix,planar_to_tetrahedral,,"CC(C)(C)OC(=O)C1=C(C2=CC=CC([NH2:1])=C2)C=C(C2=CC=CC=C2O)N=C1N.O=C1CCC([C:2](Cl)=[O:3])O1|(1, 2);((2, 3), 3)","CC(C)(C)OC(=O)C1=C(C2=CC=CC([NH2:1])=C2)C=C(C2=CC=CC=C2O)N=C1N.O=C1CCC([C:2](Cl)=[O:3])O1|(1, 2);((2, 3), 3)|TH(2,'mix',())",CC(C)(C)OC(=O)C1=C(C2=CC=CC([NH2+][C:1](C3CCC(=O)O3)([O-:2])[Cl:3])=C2)C=C(C2=CC=CC=C2O)N=C1N
test,10732,0,added_mix,planar_to_tetrahedral,,"CC[NH:1]C1CCCCC1.ClC[C:2](Cl)=[O:3]|(1, 2);((2, 3), 3)","CC[NH:1]C1CCCCC1.ClC[C:2](Cl)=[O:3]|(1, 2);((2, 3), 3)|TH(2,'mix',())",CC[NH+](C1CCCCC1)[C:1](CCl)([O-:2])[Cl:3]
test,10738,1,added_mix,planar_to_tetrahedral,,"C1CC[O+:1]=[CH:2]C1.CC(C)(C)C(=O)NC1=CC([OH:3])=C(F)C(F)=C1F|(3, 2);((2, 1), 1)","C1CC[O+:1]=[CH:2]C1.CC(C)(C)C(=O)NC1=CC([OH:3])=C(F)C(F)=C1F|(3, 2);((2, 1), 1)|TH(2,'mix',())",CC(C)(C)C(=O)NC1=CC([O+:1](C2CCCCO2)[H:2])=C(F)C(F)=C1F
test,1092,2,added_mix,planar_to_tetrahedral,,"CC1=NN=C2SC([C:1](OC(=NC3CCCCC3)NC3CCCCC3)=[O:2])=C(N)C2=C1C.FCOC1=CC=C(C[NH2:3])C=C1|(3, 1);((1, 2), 2)","CC1=NN=C2SC([C:1](OC(=NC3CCCCC3)NC3CCCCC3)=[O:2])=C(N)C2=C1C.FCOC1=CC=C(C[NH2:3])C=C1|(3, 1);((1, 2), 2)|TH(1,'mix',())",CC1=NN=C2SC(C([O-])(OC(NC3CCCCC3)=[N:1]C3CCCCC3)[NH+:2](CC3=CC=C(OCF)C=C3)[H:3])=C(N)C2=C1C
test,10757,0,added_mix,planar_to_tetrahedral,,"ClC1=CC(C2=CC=C([CH:1]=[O:2])O2)=CC=C1.OC1=CC=CC=C1[NH2:3].[H+:4]|(3, 1);((1, 2), 4)","ClC1=CC(C2=CC=C([CH:1]=[O:2])O2)=CC=C1.OC1=CC=CC=C1[NH2:3].[H+:4]|(3, 1);((1, 2), 4)|TH(1,'mix',())",OC1=CC=CC=C1[NH+:1](C(C1=CC=C(C2=CC=CC(Cl)=C2)O1)[OH:2])[H:3]
test,10795,1,added_mix,planar_to_tetrahedral,,"O=C(O)C1=CN(C2CC2)C2=C(F)C(N3CC(CN[C:1](C(F)(F)F)=[OH+:2])C3)=C(F)C=C2C1=O.[OH2:3]|(3, 1);((1, 2), 2)","O=C(O)C1=CN(C2CC2)C2=C(F)C(N3CC(CN[C:1](C(F)(F)F)=[OH+:2])C3)=C(F)C=C2C1=O.[OH2:3]|(3, 1);((1, 2), 2)|TH(1,'mix',())",O=C(O)C1=CN(C2CC2)C2=C(F)C(N3CC(C[NH:1]C(O)(C(F)(F)F)[OH+:2][H:3])C3)=C(F)C=C2C1=O
test,10844,0,added_mix,planar_to_tetrahedral,,"C[S:1](C)=[O:2].O=C(Cl)[C:3](Cl)=[O:4]|((1, 2), 3);((3, 4), 4)","C[S:1](C)=[O:2].O=C(Cl)[C:3](Cl)=[O:4]|((1, 2), 3);((3, 4), 4)|TH(3,'mix',())",C[S+](C)O[C:1](C(=O)Cl)([O-:2])[Cl:3]
test,1080,0,added_mix,planar_to_tetrahedral,,"CN(CC[NH:1]C)C(=O)C1=CC=C2C(=C1)C1=C(CCC(C3CCOCC3)C1)N2C.Cl[C:2](C1CC1)=[O:3]|(1, 2);((2, 3), 3)","CN(CC[NH:1]C)C(=O)C1=CC=C2C(=C1)C1=C(CCC(C3CCOCC3)C1)N2C.Cl[C:2](C1CC1)=[O:3]|(1, 2);((2, 3), 3)|TH(2,'mix',())",CN(CC[NH+](C)[C:1](C1CC1)([O-:2])[Cl:3])C(=O)C1=CC=C2C(=C1)C1=C(CCC(C3CCOCC3)C1)N2C
test,10886,2,added_mix,planar_to_tetrahedral,,"CC1=NC=C(C(C[NH2:1])C2=CC=NC=C2)C=N1.FC1=C(Cl)C([C:2](OC(=NC2CCCCC2)NC2CCCCC2)=[O:3])=CC=C1|(1, 2);((2, 3), 3)","CC1=NC=C(C(C[NH2:1])C2=CC=NC=C2)C=N1.FC1=C(Cl)C([C:2](OC(=NC2CCCCC2)NC2CCCCC2)=[O:3])=CC=C1|(1, 2);((2, 3), 3)|TH(2,'mix',())",CC1=NC=C(C(C[NH+:1](C([O-])(OC(NC2CCCCC2)=[N:2]C2CCCCC2)C2=CC=CC(F)=C2Cl)[H:3])C2=CC=NC=C2)C=N1
test,1086,0,added_mix,planar_to_tetrahedral,,"CC[NH2:1].CN1C=C([CH:2]=[O:3])C=N1.[H+:4]|(1, 2);((2, 3), 4)","CC[NH2:1].CN1C=C([CH:2]=[O:3])C=N1.[H+:4]|(1, 2);((2, 3), 4)|TH(2,'mix',())",CC[NH+:1](C(C1=CN(C)N=C1)[OH:2])[H:3]
test,10971,2,added_mix,planar_to_tetrahedral,,"C1C[NH:1]CS1.CC(NC(=O)CC1=CC(F)=CC(F)=C1)C(=O)NC(C)[C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3]|(1, 2);((2, 3), 3)","C1C[NH:1]CS1.CC(NC(=O)CC1=CC(F)=CC(F)=C1)C(=O)NC(C)[C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3]|(1, 2);((2, 3), 3)|TH(2,'mix',())",CC(NC(=O)CC1=CC(F)=CC(F)=C1)C(=O)NC(C)C([O-])(OC(NC1CCCCC1)=[N:1]C1CCCCC1)[N+:2]1([H:3])CCSC1
test,10976,0,added_mix,planar_to_tetrahedral,,"C1=NC=C([CH:1]=[O:2])C=N1.CC(C)(C)OC(=O)N1CC[NH:3]CC1.[H+:4]|(3, 1);((1, 2), 4)","C1=NC=C([CH:1]=[O:2])C=N1.CC(C)(C)OC(=O)N1CC[NH:3]CC1.[H+:4]|(3, 1);((1, 2), 4)|TH(1,'mix',())",CC(C)(C)OC(=O)N1CC[N+:1](C(C2=CN=CN=C2)[OH:2])([H:3])CC1
test,11009,2,added_mix,planar_to_tetrahedral,,"CC[NH2:1].ClC1=CC=C(SC2=CN(C3=CC=CC=C3)N=C2C2=CC=C([C:2](OC(=NC3CCCCC3)NC3CCCCC3)=[O:3])C=C2)C=C1|(1, 2);((2, 3), 3)","CC[NH2:1].ClC1=CC=C(SC2=CN(C3=CC=CC=C3)N=C2C2=CC=C([C:2](OC(=NC3CCCCC3)NC3CCCCC3)=[O:3])C=C2)C=C1|(1, 2);((2, 3), 3)|TH(2,'mix',())",CC[NH+:1](C([O-])(OC(NC1CCCCC1)=[N:2]C1CCCCC1)C1=CC=C(C2=NN(C3=CC=CC=C3)C=C2SC2=CC=C(Cl)C=C2)C=C1)[H:3]
test,11053,0,added_mix,planar_to_tetrahedral,,"CC(C)(C)OC(=O)O[C:1](OC(C)(C)C)=[O:2].O=C1N[NH:3]C2=CC=C([N+](=O)O)C=C12|(3, 1);((1, 2), 2)","CC(C)(C)OC(=O)O[C:1](OC(C)(C)C)=[O:2].O=C1N[NH:3]C2=CC=C([N+](=O)O)C=C12|(3, 1);((1, 2), 2)|TH(1,'mix',())",CC(C)(C)OC(=O)[O:1][C:2](OC(C)(C)C)([NH+]1NC(=O)C2=CC([N+](=O)O)=CC=C21)[O-:3]
test,11066,0,added_mix,planar_to_tetrahedral,,"CC(C)(C)OC(=O)O[C:1](OC(C)(C)C)=[O:2].COC1=CC=C(C2=C[NH:3]N=C2C)C=C1Br|(3, 1);((1, 2), 2)","CC(C)(C)OC(=O)O[C:1](OC(C)(C)C)=[O:2].COC1=CC=C(C2=C[NH:3]N=C2C)C=C1Br|(3, 1);((1, 2), 2)|TH(1,'mix',())",COC1=CC=C(C2=C[NH+]([C:1](OC(C)(C)C)([O-:2])[O:3]C(=O)OC(C)(C)C)N=C2C)C=C1Br
test,11084,1,added_mix,planar_to_tetrahedral,,"CC(C)[Si](OC1=CC=C([CH:1]=[OH+:2])C=C1)(C(C)C)C(C)C.OCC[OH:3]|(3, 1);((1, 2), 2)","CC(C)[Si](OC1=CC=C([CH:1]=[OH+:2])C=C1)(C(C)C)C(C)C.OCC[OH:3]|(3, 1);((1, 2), 2)|TH(1,'mix',())",CC(C)[Si](OC1=CC=C(C([O+:1](CCO)[H:2])[OH:3])C=C1)(C(C)C)C(C)C
