mech_smi,rxn_idx,step_idx_retro,source,source_db,split
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CN(CC1=C[C]([Pd-2:2]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[Br:3])=CS1)C(=O)C1=CC=CC=C1.O=C([O-])[O-:1].O=CC1=CC=C(B(O)O)C=C1.[K+:4].[K+]|(1, 2);((2, 3), 4)",19,3,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CN(CC1=C[C]([Pd-2:1]([O]C(=O)[O-])([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=CS1)C(=O)C1=CC=CC=C1.O=CC1=CC=[C:2]([B:3](O)O)C=C1.[K+].[K][Br]|(1, 2);((2, 3), 1)",19,2,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CN(CC1=C[C]([Pd-2:2]([C]2=CC=C(C=O)C=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([B:1](O)O)[O:3]C(=O)[O-])=CS1)C(=O)C1=CC=CC=C1.[K+].[K][Br]|((2, 3), 1);((1, 2), 2)",19,1,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CN(CC1=C[C:1]([Pd-2:2]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C:3]2=CC=C(C=O)C=C2)=CS1)C(=O)C1=CC=CC=C1.O=C([O-])OB(O)O.[K+].[K][Br]|((2, 3), 1);((1, 2), 2)",19,0,reaction_19,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=C(Br)C=C1[N+](=O)[O-].O.O=C([O-])O.OB(O)C1=CC=CC=C1.[Na+].[Pd:1]|(2, 1)",20,6,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:1])C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=C(Br)C=C1[N+](=O)[O-].O.O=C([O-])O.OB(O)C1=CC=CC=C1.[Na+]|(2, 1)",20,5,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:2][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=[C:3]([Br:1])C=C1[N+](=O)[O-].O.O=C([O-])O.OB(O)C1=CC=CC=C1.[Na+]|(2, 3);((3, 1), 2)",20,4,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=[C]([Pd-2:4]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[Br:2])C=C1[N+](=O)[O-].O.O=C(O)[O-:1].OB(O)C1=CC=CC=C1.[Na+:3]|(1, 4);((4, 2), 3)",20,3,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=[C]([Pd-2:1]([O]C(=O)O)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1[N+](=O)[O-].O.O[B:2](O)[C:3]1=CC=CC=C1.[Na][Br]|(1, 3);((3, 2), 1)",20,2,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=[C]([Pd-2:1]([C]2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([O:2]C(=O)O)[B:3](O)O)C=C1[N+](=O)[O-].O.[Na][Br]|((1, 2), 3);((3, 1), 1)",20,1,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=[C:1]([Pd-2:2]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C:3]2=CC=CC=C2)C=C1[N+](=O)[O-].O.O=C(O)OB(O)O.[Na][Br]|((2, 1), 3);((3, 2), 2)",20,0,reaction_34,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=CN=C1Cl.O=C([O-])[O-].OB(O)C1=CC=CC(Br)=C1.[Na+].[Na+].[Pd:1]|(2, 1)",21,6,reaction_0,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:2])C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=CN=C1Cl.O=C([O-])[O-].OB(O)C1=CC=CC(Br)=C1.[Na+].[Na+]|(1, 2)",21,5,reaction_0,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:3][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=CN=[C:1]1[Cl:2].O=C([O-])[O-].OB(O)C1=CC=CC(Br)=C1.[Na+].[Na+]|(3, 1);((1, 2), 3)",21,4,reaction_0,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=CN=[C]1[Pd-2:2]([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[Cl:3].O=C([O-])[O-:4].OB(O)C1=CC=CC(Br)=C1.[Na+:1].[Na+]|(4, 2);((2, 3), 1)",21,3,reaction_0,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=CN=[C]1[Pd-2:2]([O]C(=O)[O-])([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1.O[B:3](O)[C:1]1=CC=CC(Br)=C1.[Na+].[Na][Cl]|(2, 1);((1, 3), 2)",21,2,reaction_0,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=CN=[C]1[Pd-2:2]([C]1=CC=CC(Br)=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([B:1](O)O)[O:3]C(=O)[O-].[Na+].[Na][Cl]|((2, 3), 1);((1, 2), 2)",21,1,reaction_0,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CCO.COC(=O)C1=CC=CN=[C:1]1[Pd-2:2]([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[C:3]1=CC=CC(Br)=C1.O=C([O-])OB(O)O.[Na+].[Na][Cl]|((2, 1), 3);((3, 2), 2)",21,0,reaction_0,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=CC=C(OC2=C(C)C=C(N3N=CC(=O)N(COCC[Si](C)(C)C)C3=O)C=C2C)C=C1Br.O.O=C([O-])[O-].OB(O)C1=CC=CC=C1.[Na+].[Na+].[Pd:2]|(1, 2)",22,6,reaction_6,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:1])C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=CC=C(OC2=C(C)C=C(N3N=CC(=O)N(COCC[Si](C)(C)C)C3=O)C=C2C)C=C1Br.O.O=C([O-])[O-].OB(O)C1=CC=CC=C1.[Na+].[Na+]|(2, 1)",22,5,reaction_6,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:3][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=CC=C(OC2=C(C)C=C(N3N=CC(=O)N(COCC[Si](C)(C)C)C3=O)C=C2C)C=[C:2]1[Br:1].O.O=C([O-])[O-].OB(O)C1=CC=CC=C1.[Na+].[Na+]|(3, 2);((2, 1), 3)",22,4,reaction_6,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=CC=C(OC2=C(C)C=C(N3N=CC(=O)N(COCC[Si](C)(C)C)C3=O)C=C2C)C=[C]1[Pd-2:3]([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[Br:4].O.O=C([O-])[O-:1].OB(O)C1=CC=CC=C1.[Na+:2].[Na+]|(1, 3);((3, 4), 2)",22,3,reaction_6,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=CC=C(OC2=C(C)C=C(N3N=CC(=O)N(COCC[Si](C)(C)C)C3=O)C=C2C)C=[C]1[Pd-2:3]([O]C(=O)[O-])([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1.O.O[B:1](O)[C:2]1=CC=CC=C1.[Na+].[Na][Br]|(3, 2);((2, 1), 3)",22,2,reaction_6,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=CC=C(OC2=C(C)C=C(N3N=CC(=O)N(COCC[Si](C)(C)C)C3=O)C=C2C)C=[C]1[Pd-2:2]([C]1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([B:1](O)O)[O:3]C(=O)[O-].O.[Na+].[Na][Br]|((2, 3), 1);((1, 2), 2)",22,1,reaction_6,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O.COC1=CC=C(OC2=C(C)C=C(N3N=CC(=O)N(COCC[Si](C)(C)C)C3=O)C=C2C)C=[C:1]1[Pd-2:2]([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[C:3]1=CC=CC=C1.O.O=C([O-])OB(O)O.[Na+].[Na][Br]|((2, 3), 1);((1, 2), 2)",22,0,reaction_6,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.COC1=C(Br)C=C(C=O)C2=C1CCC2.COC1=CC=C(B(O)O)C=C1.O.O=C([O-])[O-].[K+].[K+].[Pd:1]|(2, 1)",23,6,reaction_2,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:1])C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.COC1=C(Br)C=C(C=O)C2=C1CCC2.COC1=CC=C(B(O)O)C=C1.O.O=C([O-])[O-].[K+].[K+]|(2, 1)",23,5,reaction_2,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:3][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.COC1=CC=C(B(O)O)C=C1.COC1=[C:1]([Br:2])C=C(C=O)C2=C1CCC2.O.O=C([O-])[O-].[K+].[K+]|(3, 1);((1, 2), 3)",23,4,reaction_2,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.COC1=CC=C(B(O)O)C=C1.COC1=[C]([Pd-2:3]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[Br:4])C=C(C=O)C2=C1CCC2.O.O=C([O-])[O-:1].[K+:2].[K+]|(1, 3);((3, 4), 2)",23,3,reaction_2,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.COC1=CC=[C:1]([B:2](O)O)C=C1.COC1=[C]([Pd-2:3]([O]C(=O)[O-])([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C(C=O)C2=C1CCC2.O.[K+].[K][Br]|(3, 1);((1, 2), 3)",23,2,reaction_2,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.COC1=CC=[C]([Pd-2:2]([C]2=CC(C=O)=C3CCCC3=C2OC)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([B:1](O)O)[O:3]C(=O)[O-])C=C1.O.[K+].[K][Br]|((2, 3), 1);((1, 2), 2)",23,1,reaction_2,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.COC1=CC=[C:1]([Pd-2:2]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C:3]2=CC(C=O)=C3CCCC3=C2OC)C=C1.O.O=C([O-])OB(O)O.[K+].[K][Br]|((2, 3), 1);((1, 2), 2)",23,0,reaction_2,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CO.COC(=O)CCC(=O)C1=CN(CC2=CC=C(Cl)N=C2)C2=C1C=C(Cl)C=C2.O=C([O-])[O-].OB(O)C1=CC=CC2=C1OC1=C2C=CC=C1.[Na+].[Na+].[Pd:2]|(1, 2)",24,6,reaction_35,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:1])C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CO.COC(=O)CCC(=O)C1=CN(CC2=CC=C(Cl)N=C2)C2=CC=C(Cl)C=C12.O=C([O-])[O-].OB(O)C1=CC=CC2=C1OC1=CC=CC=C12.[Na+].[Na+]|(2, 1)",24,5,reaction_35,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:1][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CO.COC(=O)CCC(=O)C1=CN(CC2=CC=[C:2]([Cl:3])N=C2)C2=CC=C(Cl)C=C12.O=C([O-])[O-].OB(O)C1=CC=CC2=C1OC1=CC=CC=C12.[Na+].[Na+]|(1, 2);((2, 3), 1)",24,4,reaction_35,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CO.COC(=O)CCC(=O)C1=CN(CC2=CC=[C]([Pd-2:1]([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[Cl:2])N=C2)C2=CC=C(Cl)C=C12.O=C([O-])[O-:3].OB(O)C1=CC=CC2=C1OC1=CC=CC=C12.[Na+:4].[Na+]|(3, 1);((1, 2), 4)",24,3,reaction_35,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CO.COC(=O)CCC(=O)C1=CN(CC2=CC=[C]([Pd-2:1]([O]C(=O)[O-])([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)N=C2)C2=CC=C(Cl)C=C12.O[B:2](O)[C:3]1=CC=CC2=C1OC1=CC=CC=C12.[Na+].[Na][Cl]|(1, 3);((3, 2), 1)",24,2,reaction_35,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CO.COC(=O)CCC(=O)C1=CN(CC2=CC=[C]([Pd-2:1]([C]3=CC=CC4=C3OC3=CC=CC=C34)([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)([O:2]C(=O)[O-])[B:3](O)O)N=C2)C2=CC=C(Cl)C=C12.[Na+].[Na][Cl]|((1, 2), 3);((3, 1), 1)",24,1,reaction_35,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.CO.COC(=O)CCC(=O)C1=CN(CC2=CC=[C:3]([Pd-2:1]([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[C:2]3=CC=CC4=C3OC3=CC=CC=C34)N=C2)C2=CC=C(Cl)C=C12.O=C([O-])OB(O)O.[Na+].[Na][Cl]|((1, 3), 2);((2, 1), 1)",24,0,reaction_35,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P:2](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.COC(=O)C1=CC(Br)=CC(C2=CC=C(C)C=N2)=C1.COCCOC.O.O=P([O-])([O-])[O-].OB(O)C1=CC=NN1CC1CC1.[K+].[K+].[K+].[Pd:1]|(2, 1)",25,6,reaction_42,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-:2])C=C1.C1=CC=C([P:1](C2=CC=CC=C2)C2=CC=CC=C2)C=C1.COC(=O)C1=CC(Br)=CC(C2=CC=C(C)C=N2)=C1.COCCOC.O.O=P([O-])([O-])[O-].OB(O)C1=CC=NN1CC1CC1.[K+].[K+].[K+]|(1, 2)",25,5,reaction_42,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C([P+](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd-2:1][P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.COC(=O)C1=C[C:3]([Br:2])=CC(C2=CC=C(C)C=N2)=C1.COCCOC.O.O=P([O-])([O-])[O-].OB(O)C1=CC=NN1CC1CC1.[K+].[K+].[K+]|(1, 3);((3, 2), 1)",25,4,reaction_42,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.COC(=O)C1=CC(C2=CC=C(C)C=N2)=C[C]([Pd-2:4]([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[Br:1])=C1.COCCOC.O.O=P([O-])([O-])[O-:2].OB(O)C1=CC=NN1CC1CC1.[K+:3].[K+].[K+]|(2, 4);((4, 1), 3)",25,3,reaction_42,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.COC(=O)C1=CC(C2=CC=C(C)C=N2)=C[C]([Pd-2:3]([O]P(=O)([O-])[O-])([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=C1.COCCOC.O.O[B:1](O)[C:2]1=CC=NN1CC1CC1.[K+].[K+].[K][Br]|(3, 2);((2, 1), 3)",25,2,reaction_42,USPTO_suzuki,train
"C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.COC(=O)C1=CC(C2=CC=C(C)C=N2)=C[C]([Pd-2:3]([C]2=CC=NN2CC2CC2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([O:1]P(=O)([O-])[O-])[B:2](O)O)=C1.COCCOC.O.[K+].[K+].[K][Br]|((3, 1), 2);((2, 3), 3)",25,1,reaction_42,USPTO_suzuki,train
